sector,tessFile,curveID,tcorr,correlation
sample_Sector0,HD_1397_b.fits,curve0,1343.6418346264845,0.8714094459738432
sample_Sector0,HD_1397_b.fits,curve1,1343.6404457390568,0.871548096402087
sample_Sector0,HD_1397_b.fits,curve2,1343.6404457390568,0.8717580788688029
sample_Sector0,HD_1397_b.fits,curve3,1343.6390568513968,0.8720281125369689
sample_Sector0,HD_1397_b.fits,curve4,1343.6362790763078,0.8722499126064112
sample_Sector0,HD_1397_b.fits,curve5,1343.6321124135602,0.8726632592426526
sample_Sector0,HD_1397_b.fits,curve6,1343.6279457508122,0.8723581333072595
sample_Sector0,HD_1397_b.fits,curve7,1343.6182235376543,0.8756220904884595
sample_Sector0,HD_1397_b.fits,curve8,1343.6112790998186,0.8830499285570776
sample_Sector0,HD_1397_b.fits,curve10,1343.6390568513968,0.8719052213913557
sample_Sector0,HD_1397_b.fits,curve11,1343.6390568513968,0.8719559349945094
sample_Sector0,HD_1397_b.fits,curve12,1343.6376679637362,0.8721145130059269
sample_Sector0,HD_1397_b.fits,curve13,1343.6362790763078,0.8722750306564401
sample_Sector0,HD_1397_b.fits,curve14,1343.6335013012201,0.8723910759823525
sample_Sector0,HD_1397_b.fits,curve15,1343.6307235258996,0.8727288332380312
sample_Sector0,HD_1397_b.fits,curve16,1343.6251679757231,0.8726794893340535
sample_Sector0,HD_1397_b.fits,curve17,1343.6168346502266,0.8768921833829172
sample_Sector0,HD_1397_b.fits,curve18,1343.6112790998186,0.8832670104827685
sample_Sector0,HD_1397_b.fits,curve20,1343.6376679637362,0.8722376869136848
sample_Sector0,HD_1397_b.fits,curve21,1343.6376679637362,0.8722680085856895
sample_Sector0,HD_1397_b.fits,curve22,1343.6376679637362,0.872304470628145
sample_Sector0,HD_1397_b.fits,curve23,1343.6362790763078,0.8723203407450444
sample_Sector0,HD_1397_b.fits,curve24,1343.6321124135602,0.8727421323334813
sample_Sector0,HD_1397_b.fits,curve25,1343.6307235258996,0.8726603627769851
sample_Sector0,HD_1397_b.fits,curve26,1343.6237790880632,0.8731246583838406
sample_Sector0,HD_1397_b.fits,curve27,1343.615445762566,0.8782132359964554
sample_Sector0,HD_1397_b.fits,curve28,1343.609890212158,0.8834938168830772
sample_Sector0,HD_1397_b.fits,curve30,1343.6362790763078,0.8723585210356011
sample_Sector0,HD_1397_b.fits,curve31,1343.6362790763078,0.872371681311803
sample_Sector0,HD_1397_b.fits,curve32,1343.6362790763078,0.8723551843646122
sample_Sector0,HD_1397_b.fits,curve33,1343.6321124135602,0.8726381521429188
sample_Sector0,HD_1397_b.fits,curve34,1343.6307235258996,0.872905598983397
sample_Sector0,HD_1397_b.fits,curve35,1343.6279457508122,0.8725198379261183
